match_id,season,comp,best_type,best_p,best_won,p_1X,w_1X,p_X2,w_X2,p_12,w_12
c5df1d16c2885a3b,2022_23,E0,1X,0.7967089201827275,1,0.7967089201827275,1,0.4548916996144028,0,0.7483993802028699,1
55dcea4e5e9dada8,2022_23,E0,12,0.7208352795611113,0,0.6997741229880521,1,0.5793905974508365,1,0.7208352795611113,0
03278d1c626ba0aa,2022_23,E0,1X,0.9201795673360071,0,0.9201795673360071,0,0.2170383059716457,1,0.8627821266923472,1
7d04dbf4b34343c1,2022_23,E0,1X,0.9262073594439629,1,0.9262073594439629,1,0.21430646836804287,0,0.8594861721879938,1
75fc0112443bdaa9,2022_23,E0,1X,0.8042550397019962,1,0.8042550397019962,1,0.4427859386160683,0,0.7529590216819355,1
097b4600b233e48e,2022_23,E0,1X,0.821423145883751,1,0.821423145883751,1,0.41269700651147373,0,0.7658798476047755,1
fba0350b4a41481e,2022_23,E0,1X,0.9342798395943921,1,0.9342798395943921,1,0.18437166403441121,0,0.881348496371197,1
c8cbfb3186497d16,2022_23,E0,12,0.6991015485051946,0,0.6610423090593935,1,0.6398561424354121,1,0.6991015485051946,0
4bba0d93cfdfff37,2022_23,E0,X2,0.7280829879909911,1,0.5618976973629344,0,0.7280829879909911,1,0.7100193146460745,1
13b23cd19d9153ab,2022_23,E0,12,0.7138008887045895,1,0.6717362126524409,0,0.6144628986429699,1,0.7138008887045895,1
eb9360a1da760e16,2022_23,E0,12,0.7179378997715675,1,0.6356551844000744,0,0.6464069158283581,1,0.7179378997715675,1
dc93a16d3a306aee,2022_23,E0,12,0.7248895501189696,1,0.5789292326317402,1,0.69618121724929,0,0.7248895501189696,1
c8188a95bba2afed,2022_23,E0,X2,0.7811880271620004,1,0.4769134732257979,0,0.7811880271620004,1,0.7418984996122018,1
7931dbda12c12654,2022_23,E0,1X,0.7836725612420843,0,0.7836725612420843,0,0.4870796205847027,1,0.7292478181732129,1
f85e083235fefd8a,2022_23,E0,12,0.7468833968241991,1,0.5216081833693911,0,0.7315084198064095,1,0.7468833968241991,1
f29ef9b14f071773,2022_23,E0,1X,0.9451886686316204,0,0.9451886686316204,0,0.16867120553493103,1,0.8861401258334486,1
9336c4e76a3d622b,2022_23,E0,12,0.7024463137648009,1,0.6424120301796163,1,0.6551416560555827,0,0.7024463137648009,1
b0c645250e646c96,2022_23,E0,1X,0.8994622045086801,1,0.8994622045086801,1,0.25220793162879485,0,0.8483298638625251,1
78e0c1aee795cb87,2022_23,E0,X2,0.7107663563340259,0,0.5935459313174412,1,0.7107663563340259,0,0.695687712348533,1
7102cd946b41b9da,2022_23,E0,1X,0.8139819914168961,1,0.8139819914168961,1,0.4084944442520655,0,0.7775235643310384,1
75dfeacdf0a6921e,2022_23,E0,1X,0.750068680380086,0,0.750068680380086,0,0.5241232637351815,1,0.7258080558847326,1
4ed8615bf0affddf,2022_23,E0,1X,0.7277228893874801,1,0.7277228893874801,1,0.5554238039217754,0,0.7168533066907445,1
53e0c9a715b048ac,2022_23,E0,X2,0.8492433747625294,1,0.3834984902315697,0,0.8492433747625294,1,0.7672581350059009,1
56510840c174f956,2022_23,E0,1X,0.8024580324206108,0,0.8024580324206108,0,0.4506914248965266,1,0.7468505426828628,1
1b38413776aa4224,2022_23,E0,X2,0.7664982337901115,1,0.48512130629293393,0,0.7664982337901115,1,0.7483804599169546,1
6a6bfeedaa93dff0,2022_23,E0,12,0.735590912342365,0,0.5504037488894324,1,0.7140053387682026,1,0.735590912342365,0
244b23b77fa04e2a,2022_23,E0,12,0.7274883078559023,1,0.7020834656670986,0,0.5704282264769992,1,0.7274883078559023,1
a1bfae380fad6e35,2022_23,E0,12,0.7022080185190787,1,0.683135093212153,0,0.6146568882687684,1,0.7022080185190787,1
66a2d5652b0f91e3,2022_23,E0,12,0.7245575175540715,1,0.557433634891685,0,0.7180088475542437,1,0.7245575175540715,1
a6e52e9bd136f367,2022_23,E0,X2,0.7378812288861838,1,0.5368481679450815,0,0.7378812288861838,1,0.7252706031687348,1
2cf67183f712ec5e,2022_23,E0,X2,0.7987456449295502,1,0.44156837711179253,0,0.7987456449295502,1,0.7596859779586572,1
870bbeebfda4420d,2022_23,E0,1X,0.84209680175116,1,0.84209680175116,1,0.3835924024463173,0,0.7743107958025229,1
68dc1282fafc1926,2022_23,E0,1X,0.8945266458623627,1,0.8945266458623627,1,0.28680116907953446,0,0.8186721850581028,1
73ce404dc05c975a,2022_23,E0,1X,0.8921227566523865,1,0.8921227566523865,1,0.28229706344079636,0,0.8255801799068171,1
576169991583c4ec,2022_23,E0,X2,0.9011061240392209,1,0.25605427701263234,0,0.9011061240392209,1,0.8428395989481469,1
b1fc7fc71056e129,2022_23,E0,12,0.7330187301673832,1,0.7300110237430157,0,0.5369702460896011,1,0.7330187301673832,1
406511a93eb8d0c2,2022_23,E0,1X,0.9185098991250258,1,0.9185098991250258,1,0.23347944915377727,0,0.8480106517211972,1
2303084cfeee1ae8,2022_23,E0,X2,0.7651320287251318,1,0.5008802597570368,0,0.7651320287251318,1,0.7339877115178315,1
1106dae5dfcbcdea,2022_23,E0,12,0.697870089782044,1,0.6312572394582547,0,0.6708726707597013,1,0.697870089782044,1
2ae1ec6459681fe7,2022_23,E0,1X,0.7792028337788754,1,0.7792028337788754,1,0.4725506446982668,0,0.7482465215228578,1
6207fdd7f23bb81d,2022_23,E0,1X,0.9481482162932091,1,0.9481482162932091,1,0.1678461916390511,1,0.8840055920677398,0
0db1dc4ded74e1a4,2022_23,E0,1X,0.8563566872679543,1,0.8563566872679543,1,0.34500411144851834,1,0.7986392012835273,0
7b5cea5270f6b46c,2022_23,E0,X2,0.7746432985674936,1,0.48647909605549,0,0.7746432985674936,1,0.7388776053770166,1
476aebc007d6f096,2022_23,E0,1X,0.8093145308328578,0,0.8093145308328578,0,0.4204763783472892,1,0.7702090908198531,1
437476bea93a0399,2022_23,E0,X2,0.8287589179283402,1,0.4070316410793985,1,0.8287589179283402,1,0.7642094409922613,0
40363b07615dffa8,2022_23,E0,X2,0.8404622758581201,0,0.36966020313149645,1,0.8404622758581201,0,0.7898775210103837,1
e248aca46dcf3d5c,2022_23,E0,1X,0.7946898403106649,1,0.7946898403106649,1,0.45520833190425875,1,0.7501018277850763,0
770582db027918ca,2022_23,E0,12,0.7093644288568737,1,0.5906177314558557,0,0.7000178396872707,1,0.7093644288568737,1
3fc8222047aebb11,2022_23,E0,12,0.7318459902314984,1,0.6751311526982926,0,0.5930228570702092,1,0.7318459902314984,1
e029409835c56f7a,2022_23,E0,1X,0.9130885029699045,1,0.9130885029699045,1,0.24793558622555778,0,0.8389759108045376,1
89849c4c927baa03,2022_23,E0,12,0.7106838337491512,1,0.7007107129444542,0,0.5886054533063945,1,0.7106838337491512,1
6b08c090f6467fd4,2022_23,E0,12,0.7169192185542176,0,0.6148268226058283,1,0.6682539588399543,1,0.7169192185542176,0
40c55300013e3d20,2022_23,E0,1X,0.7681667322369121,1,0.7681667322369121,1,0.5064498520175785,1,0.7253834157455095,0
