period,estimator,threshold,n,share_of_events,mean_predicted,expected_wins,actual_wins,actual_rate,difference_pp,wilson95_low,wilson95_high
SEALED_HOLDOUT_2024_2025,market_shin,0.95,125,0.0246742992499013,0.9693573197828365,121.16966497285456,120,0.96,-0.9357319782836493,0.9097744468602555,0.9827953909280842
SEALED_HOLDOUT_2024_2025,elo_global,0.55,4164,0.8219502566127121,0.6995978987178448,2913.125650261106,2776,0.6666666666666666,-3.2931232051178205,0.6522006915018366,0.6808254117493988
SEALED_HOLDOUT_2024_2025,elo_global,0.6,3315,0.6543624161073825,0.7313294735475051,2424.3572048099795,2311,0.6971342383107089,-3.419523523679624,0.6812715471941101,0.7125405755652653
SEALED_HOLDOUT_2024_2025,elo_global,0.65,2531,0.4996052112120016,0.7643358842171573,1934.534122953625,1882,0.7435796128012643,-2.075627141589298,0.7262078869978797,0.7602130667503041
SEALED_HOLDOUT_2024_2025,elo_global,0.7,1825,0.360244769048559,0.7994785486701143,1459.0483513229585,1402,0.7682191780821918,-3.1259370587922497,0.7483082542486008,0.7870033197963664
SEALED_HOLDOUT_2024_2025,elo_global,0.75,1254,0.24753257007500987,0.8340601429538321,1045.9114192641055,1009,0.8046251993620415,-2.9434943591790663,0.7817639265846492,0.8256258160911076
SEALED_HOLDOUT_2024_2025,elo_global,0.8,790,0.15594157125937624,0.8688924155278157,686.4250082669744,668,0.8455696202531645,-2.33227952746512,0.8187043124187131,0.8690904530639568
SEALED_HOLDOUT_2024_2025,elo_global,0.85,453,0.08941966048164232,0.9020395935983444,408.62393590005,402,0.8874172185430463,-1.4622375055298065,0.8549925691174739,0.9133264904225319
SEALED_HOLDOUT_2024_2025,elo_global,0.9,205,0.040465850769838135,0.9355698179473293,191.7918126792025,191,0.9317073170731708,-0.38625008741585143,0.8886458618419895,0.95888700351674
SEALED_HOLDOUT_2024_2025,elo_global,0.95,56,0.011054086063955783,0.9656152596345863,54.07445453953683,55,0.9821428571428571,1.652759750827082,0.9055436285060242,0.9968407896580255
SEALED_HOLDOUT_2024_2025,ranking_baseline,0.55,3989,0.7883399209486166,0.6759785258891924,2696.4783397719884,2657,0.6660817247430434,-0.9896801146148992,0.6512928663823268,0.6805510131368329
SEALED_HOLDOUT_2024_2025,ranking_baseline,0.6,3009,0.5946640316205534,0.7092493186789004,2134.131199904811,2119,0.7042206713193752,-0.502864735952524,0.6876615575268955,0.7202590107465717
SEALED_HOLDOUT_2024_2025,ranking_baseline,0.65,2141,0.4231225296442688,0.7435620498856903,1591.966348805263,1572,0.7342363381597384,-0.9325711725951868,0.7151175067674641,0.7525161245553297
SEALED_HOLDOUT_2024_2025,ranking_baseline,0.7,1383,0.2733201581027668,0.7811548609175444,1080.3371726489638,1070,0.7736804049168474,-0.7474456000696961,0.7508862808083997,0.7949583759007514
SEALED_HOLDOUT_2024_2025,ranking_baseline,0.75,852,0.1683794466403162,0.8165872562410782,695.7323423173987,678,0.795774647887324,-2.0812608353754203,0.7674058972778264,0.8214882195069417
SEALED_HOLDOUT_2024_2025,ranking_baseline,0.8,469,0.09268774703557313,0.8527411407881762,399.9355950296546,378,0.8059701492537313,-4.677099153444486,0.7677540083503152,0.8392147644721903
SEALED_HOLDOUT_2024_2025,ranking_baseline,0.85,200,0.039525691699604744,0.8936054540406465,178.7210908081293,161,0.805,-8.860545404064645,0.7445595562538726,0.8539447946559949
SEALED_HOLDOUT_2024_2025,ranking_baseline,0.9,71,0.014031620553359684,0.9329876153412024,66.24212068922537,54,0.7605633802816901,-17.242423505951233,0.6495877914390639,0.8447905996695989
SEALED_HOLDOUT_2024_2025,ranking_baseline,0.95,19,0.0037549407114624506,0.9653748083296099,18.342121358262588,15,0.7894736842105263,-17.590112411908354,0.5666572155618583,0.9149232336708375
SEALED_HOLDOUT_2024_2025,stack_market_elo,0.55,4347,0.8580734307145677,0.7064152092194,3070.786914476732,3075,0.7073844030365769,0.0969193817176861,0.6936812649714429,0.7207213321042748
