match_id,status,market_id
WTA-2021-08346,MATCHED,1.185304188
WTA-2021-08347,MATCHED,1.185348653
WTA-2021-08348,MATCHED,1.185324069
WTA-2021-08349,MATCHED,1.185323752
WTA-2021-08350,MATCHED,1.185306594
WTA-2021-08351,MATCHED,1.185304387
WTA-2021-08352,MATCHED,1.185274645
WTA-2021-08353,MATCHED,1.185295479
WTA-2021-08354,MATCHED,1.185301331
WTA-2021-08355,UNMATCHED,
WTA-2021-08356,MATCHED,1.185297380
WTA-2021-08357,UNMATCHED,
WTA-2021-08358,MATCHED,1.185298779
WTA-2021-08359,MATCHED,1.185359333
WTA-2021-08360,MATCHED,1.185354620
WTA-2021-08361,MATCHED,1.185351869
WTA-2021-08362,UNMATCHED,
WTA-2021-08363,MATCHED,1.185381819
WTA-2021-08364,MATCHED,1.185383434
WTA-2021-08365,MATCHED,1.185388488
WTA-2021-08366,MATCHED,1.185364471
WTA-2021-08367,MATCHED,1.185363578
WTA-2021-08368,UNMATCHED,
WTA-2021-08369,UNMATCHED,
WTA-2021-08370,MATCHED,1.185359469
WTA-2021-08371,MATCHED,1.185396465
WTA-2021-08372,MATCHED,1.185386646
WTA-2021-08373,MATCHED,1.185393815
WTA-2021-08374,MATCHED,1.185396912
WTA-2021-08375,MATCHED,1.185386903
WTA-2021-08376,MATCHED,1.185380701
WTA-2021-08377,MATCHED,1.185433177
WTA-2021-08378,MATCHED,1.185424225
WTA-2021-08379,MATCHED,1.185417537
WTA-2021-08380,MATCHED,1.185419305
WTA-2021-08381,MATCHED,1.185461660
WTA-2021-08382,UNMATCHED,
WTA-2021-08383,AMBIGUOUS,
WTA-2021-08384,MATCHED,1.185476575
WTA-2021-08385,UNMATCHED,
WTA-2021-08386,MATCHED,1.185418300
WTA-2021-08387,MATCHED,1.185461407
WTA-2021-08388,UNMATCHED,
WTA-2021-08389,MATCHED,1.185419005
WTA-2021-08390,MATCHED,1.185476447
WTA-2021-08391,MATCHED,1.185458541
WTA-2021-08392,MATCHED,1.185462227
WTA-2021-08393,MATCHED,1.185461470
WTA-2021-08394,UNMATCHED,
WTA-2021-08395,AMBIGUOUS,
WTA-2021-08396,MATCHED,1.185436584
WTA-2021-08397,MATCHED,1.185463949
WTA-2021-08398,MATCHED,1.185463846
WTA-2021-08399,MATCHED,1.185435332
WTA-2021-08400,MATCHED,1.185435635
WTA-2021-08401,MATCHED,1.185436074
WTA-2021-08402,MATCHED,1.185463934
WTA-2021-08403,MATCHED,1.185436097
WTA-2021-08404,MATCHED,1.185436372
WTA-2021-08405,MATCHED,1.185435420
WTA-2021-08406,MATCHED,1.185436690
WTA-2021-08407,MATCHED,1.185435495
WTA-2021-08408,MATCHED,1.185435876
WTA-2021-08409,MATCHED,1.185464188
WTA-2021-08410,MATCHED,1.185436294
WTA-2021-08411,MATCHED,1.185435781
WTA-2021-08412,MATCHED,1.185479496
WTA-2021-08413,MATCHED,1.185501837
WTA-2021-08414,MATCHED,1.185504713
WTA-2021-08415,UNMATCHED,
WTA-2021-08416,UNMATCHED,
WTA-2021-08417,UNMATCHED,
WTA-2021-08418,MATCHED,1.185508928
WTA-2021-08419,MATCHED,1.185505058
WTA-2021-08420,MATCHED,1.185513907
WTA-2021-08421,MATCHED,1.185512141
WTA-2021-08422,MATCHED,1.185488190
WTA-2021-08423,MATCHED,1.185505744
WTA-2021-08424,MATCHED,1.185482536
WTA-2021-08425,MATCHED,1.185509189
WTA-2021-08426,MATCHED,1.185509055
WTA-2021-08427,UNMATCHED,
WTA-2021-08428,MATCHED,1.185562655
WTA-2021-08429,MATCHED,1.185568491
WTA-2021-08430,MATCHED,1.185539397
WTA-2021-08431,MATCHED,1.185574502
WTA-2021-08432,MATCHED,1.185544670
WTA-2021-08433,MATCHED,1.185545761
WTA-2021-08434,MATCHED,1.185577391
WTA-2021-08435,MATCHED,1.185600744
WTA-2021-08436,UNMATCHED,
WTA-2021-08437,MATCHED,1.185620735
WTA-2021-08438,MATCHED,1.185620218
WTA-2021-08439,MATCHED,1.185648203
WTA-2021-08440,AMBIGUOUS,
WTA-2021-08441,UNMATCHED,
WTA-2021-08442,UNMATCHED,
WTA-2021-08443,UNMATCHED,
WTA-2021-08444,UNMATCHED,
WTA-2021-08445,UNMATCHED,
WTA-2021-08446,UNMATCHED,
WTA-2021-08447,UNMATCHED,
WTA-2021-08448,UNMATCHED,
WTA-2021-08449,UNMATCHED,
WTA-2021-08450,UNMATCHED,
WTA-2021-08451,UNMATCHED,
WTA-2021-08452,UNMATCHED,
WTA-2021-08453,UNMATCHED,
WTA-2021-08454,UNMATCHED,
WTA-2021-08455,UNMATCHED,
WTA-2021-08456,UNMATCHED,
WTA-2021-08457,UNMATCHED,
WTA-2021-08458,UNMATCHED,
WTA-2021-08459,UNMATCHED,
WTA-2021-08460,UNMATCHED,
WTA-2021-08461,UNMATCHED,
WTA-2021-08462,UNMATCHED,
WTA-2021-08463,UNMATCHED,
WTA-2021-08464,UNMATCHED,
WTA-2021-08465,UNMATCHED,
WTA-2021-08466,UNMATCHED,
WTA-2021-08467,UNMATCHED,
WTA-2021-08468,UNMATCHED,
WTA-2021-08469,UNMATCHED,
WTA-2021-08470,UNMATCHED,
WTA-2021-08471,UNMATCHED,
WTA-2021-08472,UNMATCHED,
WTA-2021-08473,UNMATCHED,
WTA-2021-08474,UNMATCHED,
WTA-2021-08475,UNMATCHED,
WTA-2021-08476,UNMATCHED,
WTA-2021-08477,UNMATCHED,
WTA-2021-08478,UNMATCHED,
WTA-2021-08479,UNMATCHED,
WTA-2021-08480,UNMATCHED,
WTA-2021-08481,UNMATCHED,
WTA-2021-08482,UNMATCHED,
WTA-2021-08483,UNMATCHED,
WTA-2021-08484,UNMATCHED,
WTA-2021-08485,UNMATCHED,
WTA-2021-08486,UNMATCHED,
WTA-2021-08487,UNMATCHED,
WTA-2021-08488,UNMATCHED,
WTA-2021-08489,UNMATCHED,
WTA-2021-08490,UNMATCHED,
WTA-2021-08491,UNMATCHED,
WTA-2021-08492,UNMATCHED,
WTA-2021-08493,UNMATCHED,
WTA-2021-08494,UNMATCHED,
WTA-2021-08495,UNMATCHED,
WTA-2021-08496,UNMATCHED,
WTA-2021-08497,UNMATCHED,
WTA-2021-08498,UNMATCHED,
WTA-2021-08499,UNMATCHED,
WTA-2021-08500,UNMATCHED,
WTA-2021-08501,UNMATCHED,
WTA-2021-08502,UNMATCHED,
WTA-2021-08503,UNMATCHED,
WTA-2021-08504,UNMATCHED,
WTA-2021-08505,MATCHED,1.185979329
WTA-2021-08506,MATCHED,1.185979110
WTA-2021-08507,MATCHED,1.185979240
WTA-2021-08508,MATCHED,1.185979457
WTA-2021-08509,UNMATCHED,
WTA-2021-08510,UNMATCHED,
WTA-2021-08511,MATCHED,1.185916918
WTA-2021-08512,MATCHED,1.185916888
WTA-2021-08513,MATCHED,1.185918294
WTA-2021-08514,MATCHED,1.185917541
WTA-2021-08515,MATCHED,1.185916563
WTA-2021-08516,MATCHED,1.185917276
WTA-2021-08517,MATCHED,1.185916841
WTA-2021-08518,MATCHED,1.185916632
WTA-2021-08519,MATCHED,1.186002933
WTA-2021-08520,MATCHED,1.185881436
WTA-2021-08521,UNMATCHED,
WTA-2021-08522,MATCHED,1.185950638
WTA-2021-08523,MATCHED,1.185950646
WTA-2021-08524,MATCHED,1.185881347
WTA-2021-08525,MATCHED,1.185881698
WTA-2021-08526,MATCHED,1.185950827
WTA-2021-08527,UNMATCHED,
WTA-2021-08528,MATCHED,1.185882243
WTA-2021-08529,MATCHED,1.185882097
WTA-2021-08530,UNMATCHED,
WTA-2021-08531,MATCHED,1.185881954
WTA-2021-08532,MATCHED,1.186005496
WTA-2021-08533,MATCHED,1.186018704
WTA-2021-08534,MATCHED,1.185993531
WTA-2021-08535,UNMATCHED,
WTA-2021-08536,MATCHED,1.186004580
WTA-2021-08537,MATCHED,1.186007910
WTA-2021-08538,MATCHED,1.185993674
WTA-2021-08539,MATCHED,1.186012990
WTA-2021-08540,UNMATCHED,
WTA-2021-08541,MATCHED,1.186036597
WTA-2021-08542,MATCHED,1.185990939
WTA-2021-08543,MATCHED,1.186030940
WTA-2021-08544,MATCHED,1.186021539
WTA-2021-08545,MATCHED,1.185981579
WTA-2021-08546,MATCHED,1.185988799
WTA-2021-08547,MATCHED,1.186032139
WTA-2021-08548,MATCHED,1.186046381
WTA-2021-08549,MATCHED,1.186053390
WTA-2021-08550,MATCHED,1.186085314
WTA-2021-08551,MATCHED,1.186089796
WTA-2021-08552,MATCHED,1.186069344
WTA-2021-08553,MATCHED,1.186100095
WTA-2021-08554,MATCHED,1.186066131
WTA-2021-08555,MATCHED,1.186097298
WTA-2021-08556,MATCHED,1.186161239
WTA-2021-08557,MATCHED,1.186117294
WTA-2021-08558,MATCHED,1.186141692
WTA-2021-08559,MATCHED,1.186137127
WTA-2021-08560,MATCHED,1.186167973
WTA-2021-08561,MATCHED,1.186181875
WTA-2021-08562,MATCHED,1.186209109
WTA-2021-08563,MATCHED,1.186209167
WTA-2021-08564,MATCHED,1.186208906
WTA-2021-08565,MATCHED,1.186174568
WTA-2021-08566,UNMATCHED,
WTA-2021-08567,MATCHED,1.186174103
WTA-2021-08568,MATCHED,1.186173842
WTA-2021-08569,MATCHED,1.186209631
WTA-2021-08570,MATCHED,1.186173306
WTA-2021-08571,MATCHED,1.186208907
WTA-2021-08572,MATCHED,1.186173836
WTA-2021-08573,MATCHED,1.186174144
WTA-2021-08574,MATCHED,1.186173651
WTA-2021-08575,MATCHED,1.186173312
WTA-2021-08576,MATCHED,1.186173050
WTA-2021-08577,MATCHED,1.186174436
WTA-2021-08578,MATCHED,1.186209502
WTA-2021-08579,MATCHED,1.186208898
WTA-2021-08580,MATCHED,1.186174732
WTA-2021-08581,MATCHED,1.186173157
WTA-2021-08582,MATCHED,1.186173484
WTA-2021-08583,MATCHED,1.186174765
WTA-2021-08584,UNMATCHED,
WTA-2021-08585,MATCHED,1.186172910
WTA-2021-08586,MATCHED,1.186242861
WTA-2021-08587,MATCHED,1.186282113
WTA-2021-08588,MATCHED,1.186249305
WTA-2021-08589,MATCHED,1.186283660
WTA-2021-08590,UNMATCHED,
WTA-2021-08591,MATCHED,1.186287175
WTA-2021-08592,MATCHED,1.186284211
WTA-2021-08593,MATCHED,1.186281684
WTA-2021-08594,MATCHED,1.186285029
WTA-2021-08595,MATCHED,1.186239255
WTA-2021-08596,MATCHED,1.186284650
WTA-2021-08597,MATCHED,1.186286497
WTA-2021-08598,MATCHED,1.186239833
WTA-2021-08599,MATCHED,1.186249756
WTA-2021-08600,MATCHED,1.186285575
WTA-2021-08601,MATCHED,1.186242191
WTA-2021-08602,MATCHED,1.186314902
WTA-2021-08603,MATCHED,1.186319416
WTA-2021-08604,MATCHED,1.186321269
WTA-2021-08605,MATCHED,1.186315916
WTA-2021-08606,MATCHED,1.186322221
WTA-2021-08607,MATCHED,1.186310085
WTA-2021-08608,MATCHED,1.186310815
WTA-2021-08609,MATCHED,1.186355529
WTA-2021-08610,UNMATCHED,
WTA-2021-08611,MATCHED,1.186365655
WTA-2021-08612,MATCHED,1.186355981
WTA-2021-08613,AMBIGUOUS,
WTA-2021-08614,MATCHED,1.186401312
WTA-2021-08615,MATCHED,1.186425101
WTA-2021-08616,UNMATCHED,
WTA-2021-08617,MATCHED,1.186407619
WTA-2021-08618,MATCHED,1.186406595
WTA-2021-08619,MATCHED,1.186408654
WTA-2021-08620,MATCHED,1.186498555
WTA-2021-08621,MATCHED,1.186441263
WTA-2021-08622,UNMATCHED,
WTA-2021-08623,UNMATCHED,
WTA-2021-08624,MATCHED,1.186406299
WTA-2021-08625,MATCHED,1.186406297
WTA-2021-08626,MATCHED,1.186440957
WTA-2021-08627,MATCHED,1.186408179
WTA-2021-08628,MATCHED,1.186407171
WTA-2021-08629,AMBIGUOUS,
WTA-2021-08630,MATCHED,1.186408496
WTA-2021-08631,MATCHED,1.186406311
WTA-2021-08632,MATCHED,1.186407558
WTA-2021-08633,MATCHED,1.186406669
WTA-2021-08634,MATCHED,1.186408350
WTA-2021-08635,AMBIGUOUS,
WTA-2021-08636,MATCHED,1.186407981
WTA-2021-08637,MATCHED,1.186441597
WTA-2021-08638,MATCHED,1.186441088
WTA-2021-08639,MATCHED,1.186441085
WTA-2021-08640,MATCHED,1.186506398
WTA-2021-08641,MATCHED,1.186502776
WTA-2021-08642,MATCHED,1.186559744
WTA-2021-08643,MATCHED,1.186558996
WTA-2021-08644,MATCHED,1.186556126
WTA-2021-08645,MATCHED,1.186562275
WTA-2021-08646,MATCHED,1.186506581
WTA-2021-08647,MATCHED,1.186546620
WTA-2021-08648,MATCHED,1.186548334
WTA-2021-08649,MATCHED,1.186503572
WTA-2021-08650,UNMATCHED,
WTA-2021-08651,MATCHED,1.186557965
WTA-2021-08652,MATCHED,1.186502904
WTA-2021-08653,MATCHED,1.186556821
WTA-2021-08654,UNMATCHED,
WTA-2021-08655,MATCHED,1.186587080
WTA-2021-08656,MATCHED,1.186587869
WTA-2021-08657,MATCHED,1.186590311
WTA-2021-08658,MATCHED,1.186589292
WTA-2021-08659,MATCHED,1.186584107
WTA-2021-08660,MATCHED,1.186591081
WTA-2021-08661,MATCHED,1.186589576
WTA-2021-08662,MATCHED,1.186590449
WTA-2021-08663,MATCHED,1.186623400
WTA-2021-08664,MATCHED,1.186622415
WTA-2021-08665,MATCHED,1.186625389
WTA-2021-08666,MATCHED,1.186624131
WTA-2021-08667,MATCHED,1.186661581
WTA-2021-08668,MATCHED,1.186669474
WTA-2021-08669,MATCHED,1.186686490
WTA-2021-08670,MATCHED,1.186685014
WTA-2021-08671,MATCHED,1.186686068
WTA-2021-08672,MATCHED,1.186707264
WTA-2021-08673,MATCHED,1.186707175
WTA-2021-08674,MATCHED,1.186707598
WTA-2021-08675,MATCHED,1.186685544
WTA-2021-08676,MATCHED,1.186685057
WTA-2021-08677,MATCHED,1.186684505
WTA-2021-08678,MATCHED,1.186707086
WTA-2021-08679,MATCHED,1.186707409
WTA-2021-08680,MATCHED,1.186685576
WTA-2021-08681,MATCHED,1.186685353
WTA-2021-08682,MATCHED,1.186684728
WTA-2021-08683,MATCHED,1.186684722
WTA-2021-08684,MATCHED,1.186685250
WTA-2021-08685,UNMATCHED,
WTA-2021-08686,MATCHED,1.186667986
WTA-2021-08687,MATCHED,1.186668643
WTA-2021-08688,MATCHED,1.186764819
WTA-2021-08689,MATCHED,1.186706622
WTA-2021-08690,UNMATCHED,
WTA-2021-08691,MATCHED,1.186667366
WTA-2021-08692,MATCHED,1.186668021
WTA-2021-08693,MATCHED,1.186667753
WTA-2021-08694,MATCHED,1.186737526
WTA-2021-08695,MATCHED,1.186706958
WTA-2021-08696,MATCHED,1.186668777
WTA-2021-08697,MATCHED,1.186737777
WTA-2021-08698,MATCHED,1.186667969
WTA-2021-08699,MATCHED,1.186706830
WTA-2021-08700,MATCHED,1.186692444
WTA-2021-08701,MATCHED,1.186706446
WTA-2021-08702,MATCHED,1.186776596
WTA-2021-08703,MATCHED,1.186785868
WTA-2021-08704,MATCHED,1.186770237
WTA-2021-08705,MATCHED,1.186779674
WTA-2021-08706,MATCHED,1.186708491
WTA-2021-08707,MATCHED,1.186779084
WTA-2021-08708,MATCHED,1.186787104
WTA-2021-08709,MATCHED,1.186763898
WTA-2021-08710,MATCHED,1.186769720
WTA-2021-08711,MATCHED,1.186786909
WTA-2021-08712,UNMATCHED,
WTA-2021-08713,MATCHED,1.186777516
WTA-2021-08714,MATCHED,1.186787412
WTA-2021-08715,MATCHED,1.186767061
WTA-2021-08716,MATCHED,1.186779290
WTA-2021-08717,MATCHED,1.186875873
WTA-2021-08718,MATCHED,1.186874322
WTA-2021-08719,MATCHED,1.186877352
WTA-2021-08720,MATCHED,1.186831319
WTA-2021-08721,MATCHED,1.186876486
WTA-2021-08722,MATCHED,1.186842374
WTA-2021-08723,MATCHED,1.186840220
WTA-2021-08724,MATCHED,1.186877887
WTA-2021-08725,MATCHED,1.186970621
WTA-2021-08726,MATCHED,1.186923875
WTA-2021-08727,MATCHED,1.186926917
WTA-2021-08728,MATCHED,1.186916862
WTA-2021-08729,MATCHED,1.186973365
WTA-2021-08730,MATCHED,1.186973737
WTA-2021-08731,MATCHED,1.186909090
WTA-2021-08732,MATCHED,1.186902210
WTA-2021-08733,UNMATCHED,
WTA-2021-08734,MATCHED,1.186910103
WTA-2021-08735,MATCHED,1.186900778
WTA-2021-08736,MATCHED,1.186902557
WTA-2021-08737,MATCHED,1.186979995
WTA-2021-08738,MATCHED,1.186981602
WTA-2021-08739,MATCHED,1.186912719
WTA-2021-08740,MATCHED,1.186911509
WTA-2021-08741,MATCHED,1.186978238
WTA-2021-08742,MATCHED,1.186899731
WTA-2021-08743,MATCHED,1.186914416
WTA-2021-08744,UNMATCHED,
WTA-2021-08745,MATCHED,1.186978494
WTA-2021-08746,MATCHED,1.186914000
WTA-2021-08747,MATCHED,1.186906181
WTA-2021-08748,UNMATCHED,
WTA-2021-08749,MATCHED,1.186902672
WTA-2021-08750,MATCHED,1.186912339
WTA-2021-08751,MATCHED,1.186904813
WTA-2021-08752,MATCHED,1.186900566
WTA-2021-08753,MATCHED,1.186980332
WTA-2021-08754,MATCHED,1.186905929
WTA-2021-08755,MATCHED,1.187062789
WTA-2021-08756,MATCHED,1.186900165
WTA-2021-08757,MATCHED,1.186904393
WTA-2021-08758,MATCHED,1.187060533
WTA-2021-08759,MATCHED,1.186980591
WTA-2021-08760,MATCHED,1.186903150
WTA-2021-08761,MATCHED,1.186909812
WTA-2021-08762,MATCHED,1.186981385
WTA-2021-08763,MATCHED,1.186911807
WTA-2021-08764,MATCHED,1.186910640
WTA-2021-08765,MATCHED,1.187074361
WTA-2021-08766,UNMATCHED,
WTA-2021-08767,MATCHED,1.186911224
WTA-2021-08768,MATCHED,1.186978274
WTA-2021-08769,MATCHED,1.186981129
WTA-2021-08770,MATCHED,1.186980460
WTA-2021-08771,MATCHED,1.186979867
WTA-2021-08772,MATCHED,1.186981513
WTA-2021-08773,MATCHED,1.186907705
WTA-2021-08774,MATCHED,1.186979528
WTA-2021-08775,MATCHED,1.186914905
WTA-2021-08776,UNMATCHED,
WTA-2021-08777,MATCHED,1.186914777
WTA-2021-08778,MATCHED,1.186978590
WTA-2021-08779,MATCHED,1.186909295
WTA-2021-08780,MATCHED,1.186913682
WTA-2021-08781,MATCHED,1.186914649
WTA-2021-08782,MATCHED,1.186980920
WTA-2021-08783,MATCHED,1.186979071
WTA-2021-08784,MATCHED,1.186915438
WTA-2021-08785,MATCHED,1.186906920
WTA-2021-08786,MATCHED,1.186900552
WTA-2021-08787,MATCHED,1.186911771
WTA-2021-08788,MATCHED,1.186903134
WTA-2021-08789,MATCHED,1.186901429
WTA-2021-08790,MATCHED,1.186905954
WTA-2021-08791,MATCHED,1.186910442
WTA-2021-08792,UNMATCHED,
WTA-2021-08793,MATCHED,1.186981257
WTA-2021-08794,MATCHED,1.186907425
WTA-2021-08795,MATCHED,1.187109673
WTA-2021-08796,MATCHED,1.187121535
WTA-2021-08797,MATCHED,1.187120792
WTA-2021-08798,MATCHED,1.187078302
WTA-2021-08799,MATCHED,1.187081933
WTA-2021-08800,MATCHED,1.187115484
WTA-2021-08801,MATCHED,1.187079246
WTA-2021-08802,MATCHED,1.187112788
WTA-2021-08803,MATCHED,1.187124472
WTA-2021-08804,MATCHED,1.187076239
WTA-2021-08805,MATCHED,1.187081037
WTA-2021-08806,MATCHED,1.187077643
WTA-2021-08807,MATCHED,1.187081558
WTA-2021-08808,UNMATCHED,
WTA-2021-08809,MATCHED,1.187113545
WTA-2021-08810,MATCHED,1.187077536
WTA-2021-08811,MATCHED,1.187122559
WTA-2021-08812,MATCHED,1.187119012
WTA-2021-08813,MATCHED,1.187120881
WTA-2021-08814,MATCHED,1.187078910
WTA-2021-08815,MATCHED,1.187113285
WTA-2021-08816,MATCHED,1.187072591
WTA-2021-08817,MATCHED,1.187111577
WTA-2021-08818,UNMATCHED,
WTA-2021-08819,MATCHED,1.187120536
WTA-2021-08820,MATCHED,1.187122266
WTA-2021-08821,MATCHED,1.187120664
WTA-2021-08822,MATCHED,1.187069123
WTA-2021-08823,UNMATCHED,
WTA-2021-08824,MATCHED,1.187114226
WTA-2021-08825,MATCHED,1.187081212
WTA-2021-08826,MATCHED,1.187189309
WTA-2021-08827,MATCHED,1.187190107
WTA-2021-08828,MATCHED,1.187155335
WTA-2021-08829,MATCHED,1.187157162
WTA-2021-08830,MATCHED,1.187189885
WTA-2021-08831,MATCHED,1.187191956
WTA-2021-08832,MATCHED,1.187154797
WTA-2021-08833,MATCHED,1.187147371
WTA-2021-08834,MATCHED,1.187188019
WTA-2021-08835,MATCHED,1.187152015
WTA-2021-08836,MATCHED,1.187188992
WTA-2021-08837,MATCHED,1.187194608
WTA-2021-08838,MATCHED,1.187150490
WTA-2021-08839,MATCHED,1.187189181
WTA-2021-08840,MATCHED,1.187191788
WTA-2021-08841,MATCHED,1.187156075
WTA-2021-08842,MATCHED,1.187250088
WTA-2021-08843,AMBIGUOUS,
WTA-2021-08844,MATCHED,1.187276293
WTA-2021-08845,MATCHED,1.187244534
WTA-2021-08846,MATCHED,1.187281896
WTA-2021-08847,MATCHED,1.187283166
WTA-2021-08848,MATCHED,1.187249433
WTA-2021-08849,MATCHED,1.187271094
WTA-2021-08850,MATCHED,1.187318139
WTA-2021-08851,MATCHED,1.187351546
WTA-2021-08852,MATCHED,1.187309747
WTA-2021-08853,MATCHED,1.187360139
WTA-2021-08854,MATCHED,1.187435621
WTA-2021-08855,MATCHED,1.187396064
WTA-2021-08856,MATCHED,1.187488365
WTA-2021-08857,MATCHED,1.187556082
WTA-2021-08858,MATCHED,1.187536762
WTA-2021-08859,MATCHED,1.187556269
WTA-2021-08860,MATCHED,1.187537196
WTA-2021-08861,MATCHED,1.187536798
WTA-2021-08862,MATCHED,1.187537353
WTA-2021-08863,MATCHED,1.187556085
WTA-2021-08864,MATCHED,1.187556174
WTA-2021-08865,MATCHED,1.187537619
WTA-2021-08866,MATCHED,1.187536939
WTA-2021-08867,MATCHED,1.187537491
WTA-2021-08868,MATCHED,1.187536957
WTA-2021-08869,MATCHED,1.187556406
WTA-2021-08870,UNMATCHED,
WTA-2021-08871,MATCHED,1.187627956
WTA-2021-08872,UNMATCHED,
WTA-2021-08873,MATCHED,1.187537914
WTA-2021-08874,MATCHED,1.187537837
WTA-2021-08875,MATCHED,1.187538032
WTA-2021-08876,MATCHED,1.187538447
WTA-2021-08877,MATCHED,1.187538423
WTA-2021-08878,MATCHED,1.187538735
WTA-2021-08879,MATCHED,1.187628156
WTA-2021-08880,MATCHED,1.187538989
WTA-2021-08881,MATCHED,1.187628245
WTA-2021-08882,MATCHED,1.187538247
WTA-2021-08883,MATCHED,1.187627783
WTA-2021-08884,MATCHED,1.187538015
WTA-2021-08885,UNMATCHED,
WTA-2021-08886,MATCHED,1.187538719
WTA-2021-08887,MATCHED,1.187686345
WTA-2021-08888,MATCHED,1.187664396
WTA-2021-08889,MATCHED,1.187627638
WTA-2021-08890,MATCHED,1.187654087
WTA-2021-08891,MATCHED,1.187689956
WTA-2021-08892,MATCHED,1.187623110
WTA-2021-08893,MATCHED,1.187722467
WTA-2021-08894,MATCHED,1.187653591
WTA-2021-08895,UNMATCHED,
WTA-2021-08896,MATCHED,1.187663689
WTA-2021-08897,MATCHED,1.187665831
WTA-2021-08898,MATCHED,1.187632487
WTA-2021-08899,MATCHED,1.187653348
WTA-2021-08900,MATCHED,1.187654556
WTA-2021-08901,MATCHED,1.187662245
WTA-2021-08902,MATCHED,1.187745409
WTA-2021-08903,MATCHED,1.187744529
WTA-2021-08904,MATCHED,1.187763238
WTA-2021-08905,MATCHED,1.187766127
WTA-2021-08906,UNMATCHED,
WTA-2021-08907,MATCHED,1.187761184
WTA-2021-08908,MATCHED,1.187784284
WTA-2021-08909,MATCHED,1.187727312
WTA-2021-08910,MATCHED,1.187790858
WTA-2021-08911,MATCHED,1.187787306
WTA-2021-08912,UNMATCHED,
WTA-2021-08913,MATCHED,1.187785705
WTA-2021-08914,MATCHED,1.187807256
WTA-2021-08915,UNMATCHED,
WTA-2021-08916,UNMATCHED,
WTA-2021-08917,MATCHED,1.187871327
WTA-2021-08918,MATCHED,1.187872350
WTA-2021-08919,MATCHED,1.187806652
WTA-2021-08920,AMBIGUOUS,
WTA-2021-08921,MATCHED,1.187871538
WTA-2021-08922,MATCHED,1.187875881
WTA-2021-08923,MATCHED,1.187871416
WTA-2021-08924,MATCHED,1.187871800
WTA-2021-08925,MATCHED,1.187871907
WTA-2021-08926,MATCHED,1.187806385
WTA-2021-08927,MATCHED,1.187806387
WTA-2021-08928,MATCHED,1.187947358
WTA-2021-08929,MATCHED,1.187932113
WTA-2021-08930,MATCHED,1.188012125
WTA-2021-08931,MATCHED,1.187990128
WTA-2021-08932,UNMATCHED,
WTA-2021-08933,MATCHED,1.188031678
WTA-2021-08934,MATCHED,1.187942769
WTA-2021-08935,MATCHED,1.188003374
WTA-2021-08936,MATCHED,1.188093298
WTA-2021-08937,MATCHED,1.188074742
WTA-2021-08938,MATCHED,1.188085103
WTA-2021-08939,MATCHED,1.188097377
WTA-2021-08940,MATCHED,1.188136695
WTA-2021-08941,MATCHED,1.188131913
WTA-2021-08942,MATCHED,1.188155776
WTA-2021-08943,MATCHED,1.188186298
WTA-2021-08944,MATCHED,1.188186608
WTA-2021-08945,MATCHED,1.188276152
WTA-2021-08946,MATCHED,1.188187667
WTA-2021-08947,MATCHED,1.188192652
WTA-2021-08948,MATCHED,1.188276581
WTA-2021-08949,MATCHED,1.188188516
WTA-2021-08950,MATCHED,1.188186697
WTA-2021-08951,MATCHED,1.188192401
WTA-2021-08952,MATCHED,1.188336812
WTA-2021-08953,MATCHED,1.188275943
WTA-2021-08954,MATCHED,1.188187844
WTA-2021-08955,UNMATCHED,
WTA-2021-08956,MATCHED,1.188275926
WTA-2021-08957,MATCHED,1.188188283
WTA-2021-08958,MATCHED,1.188276486
WTA-2021-08959,MATCHED,1.188187666
WTA-2021-08960,MATCHED,1.188188153
WTA-2021-08961,MATCHED,1.188276780
WTA-2021-08962,MATCHED,1.188186185
WTA-2021-08963,MATCHED,1.188186417
WTA-2021-08964,UNMATCHED,
WTA-2021-08965,MATCHED,1.188275846
WTA-2021-08966,MATCHED,1.188192402
WTA-2021-08967,MATCHED,1.188334607
WTA-2021-08968,MATCHED,1.188335825
WTA-2021-08969,UNMATCHED,
WTA-2021-08970,MATCHED,1.188336034
WTA-2021-08971,MATCHED,1.188371046
WTA-2021-08972,MATCHED,1.188326099
WTA-2021-08973,MATCHED,1.188325872
WTA-2021-08974,MATCHED,1.188326560
WTA-2021-08975,MATCHED,1.188364810
WTA-2021-08976,MATCHED,1.188336432
WTA-2021-08977,MATCHED,1.188335187
WTA-2021-08978,MATCHED,1.188326770
WTA-2021-08979,MATCHED,1.188369503
WTA-2021-08980,MATCHED,1.188365275
WTA-2021-08981,MATCHED,1.188375482
WTA-2021-08982,MATCHED,1.188245810
WTA-2021-08983,MATCHED,1.188148207
WTA-2021-08984,UNMATCHED,
WTA-2021-08985,MATCHED,1.188245767
WTA-2021-08986,UNMATCHED,
WTA-2021-08987,MATCHED,1.188147309
WTA-2021-08988,MATCHED,1.188147282
WTA-2021-08989,MATCHED,1.188245775
WTA-2021-08990,MATCHED,1.188147019
WTA-2021-08991,MATCHED,1.188146372
WTA-2021-08992,MATCHED,1.188245678
WTA-2021-08993,MATCHED,1.188146275
WTA-2021-08994,MATCHED,1.188146717
WTA-2021-08995,MATCHED,1.188147049
WTA-2021-08996,MATCHED,1.188146461
WTA-2021-08997,MATCHED,1.188246171
