period,estimator,band,n,share_of_events,mean_predicted,expected_wins,actual_wins,actual_rate,difference_pp,wilson95_low,wilson95_high
development_2021_2023,market_additive,80-84.9%,502,0.0834857808082488,0.8236795362080548,413.4871271764435,419,0.8346613545816733,1.0981818373618557,0.7996472425970897,0.864592499205296
development_2021_2023,market_additive,85-89.9%,342,0.05687676700482289,0.8740678429196644,298.93120227852523,310,0.9064327485380117,3.236490561834726,0.870895041009617,0.9329414942281453
development_2021_2023,market_additive,90-94.9%,212,0.03525694328953933,0.9199836951954788,195.0365433814415,200,0.9433962264150944,2.3412531219615507,0.9036824935245683,0.967327186576682
development_2021_2023,market_additive,95%+,57,0.00947946116747048,0.965099569135937,55.01067544074841,55,0.9649122807017544,-0.018728843418258645,0.8807921863237419,0.9903243356550672
development_2021_2023,market_power,50-54.9%,843,0.14019624147680027,0.526318768702623,443.6867220163112,431,0.5112692763938316,-1.504949230879138,0.4775509405589954,0.544885372403834
development_2021_2023,market_power,55-59.9%,1006,0.1673041742890404,0.5752006445009273,578.6518483679329,573,0.5695825049701789,-0.5618139530748412,0.5387783705544227,0.5998572526685473
development_2021_2023,market_power,60-64.9%,942,0.15666056876767004,0.6251766320840473,588.9163874231725,595,0.6316348195329087,0.6458187448861397,0.600355024902971,0.6618453657515204
development_2021_2023,market_power,65-69.9%,815,0.13553966406120074,0.6744378804988621,549.6668726065726,546,0.6699386503067485,-0.44992301921136235,0.6369235996758916,0.7013592229830136
development_2021_2023,market_power,70-74.9%,672,0.11175785797438882,0.7243150006228356,486.7396804185455,485,0.7217261904761905,-0.25888101466451374,0.6866555310110586,0.7542762823760537
development_2021_2023,market_power,75-79.9%,623,0.10360884749708964,0.7738571591653,482.11301015998185,466,0.7479935794542536,-2.586357971104636,0.7124519724251906,0.7804956392106702
development_2021_2023,market_power,80-84.9%,491,0.08165641110926326,0.8234298534864214,404.3040580618329,405,0.824847250509165,0.14173970227435717,0.7887410202056054,0.855909896393502
development_2021_2023,market_power,85-89.9%,347,0.057708298686179944,0.8732884380953629,303.03108801909093,319,0.9193083573487032,4.601991925334026,0.8858502834044604,0.9435841881604368
development_2021_2023,market_power,90-94.9%,215,0.03575586229835357,0.9193986347731161,197.67070647621998,203,0.9441860465116279,2.4787411738511733,0.9049907586480623,0.9677871922451191
development_2021_2023,market_power,95%+,59,0.009812073840013305,0.9647958030473405,56.92295237979309,57,0.9661016949152542,0.13058918679137443,0.8845642924988925,0.9906540909083387
development_2021_2023,market_odds_ratio,50-54.9%,841,0.13986362880425746,0.5262274623271727,442.5572958171522,431,0.5124851367419738,-1.3742325585198834,0.47872326379320773,0.5461334709003212
development_2021_2023,market_odds_ratio,55-59.9%,1008,0.16763678696158324,0.5750711527588732,579.6717219809442,573,0.5684523809523809,-0.6618771806492285,0.5376735919305621,0.5987114106772967
development_2021_2023,market_odds_ratio,60-64.9%,948,0.15765840678529852,0.6252172553348349,592.7059580574235,598,0.630801687763713,0.5584432428878183,0.5996113757603448,0.6609362161750446
development_2021_2023,market_odds_ratio,65-69.9%,810,0.13470813237984366,0.6745177559717133,546.3593823370877,544,0.671604938271605,-0.29128177001083166,0.6385196391886608,0.7030702331223898
development_2021_2023,market_odds_ratio,70-74.9%,672,0.11175785797438882,0.7241229104161556,486.61059579965655,484,0.7202380952380952,-0.38848151780603857,0.6851209701870629,0.7528515692846998
development_2021_2023,market_odds_ratio,75-79.9%,621,0.10327623482454681,0.7736353409972602,480.4275467592986,466,0.750402576489533,-2.3232764507727155,0.714894591750333,0.782831664421867
development_2021_2023,market_odds_ratio,80-84.9%,502,0.0834857808082488,0.8237030839967501,413.49894816636856,419,0.8346613545816733,1.0958270584923269,0.7996472425970897,0.864592499205296
development_2021_2023,market_odds_ratio,85-89.9%,342,0.05687676700482289,0.8740996687352733,298.9420867074635,310,0.9064327485380117,3.2333079802738363,0.870895041009617,0.9329414942281453
development_2021_2023,market_odds_ratio,90-94.9%,212,0.03525694328953933,0.9200455535167819,195.04965734555776,200,0.9433962264150944,2.3350672898312497,0.9036824935245683,0.967327186576682
development_2021_2023,market_odds_ratio,95%+,57,0.00947946116747048,0.9652886829332199,55.02145492719353,55,0.9649122807017544,-0.03764022314655113,0.8807921863237419,0.9903243356550672
development_2021_2023,market_shin,50-54.9%,841,0.13986362880425746,0.526245948231042,442.5728424623063,431,0.5124851367419738,-1.3760811489068159,0.47872326379320773,0.5461334709003212
development_2021_2023,market_shin,55-59.9%,1007,0.16747048062531183,0.5751175265084454,579.1433491940045,570,0.5660377358490566,-0.9079790659388798,0.535232647365246,0.596340903402216
development_2021_2023,market_shin,60-64.9%,932,0.15499750540495594,0.6248557263047841,582.3655369160588,588,0.630901287553648,0.6045561248863907,0.5994421804742066,0.661285742722825
development_2021_2023,market_shin,65-69.9%,828,0.13770164643272909,0.6742754989611872,558.300113139863,558,0.6739130434782609,-0.03624554829263493,0.6412434052679299,0.7049764145620399
development_2021_2023,market_shin,70-74.9%,670,0.111425245301846,0.7243961221648294,485.3454018504357,482,0.7194029850746269,-0.49931370902025485,0.68420594970522,0.752098460110312
development_2021_2023,market_shin,75-79.9%,620,0.10310992848827541,0.773986482351879,479.8716190581649,465,0.75,-2.3986482351878946,0.7144466287476136,0.7824744969916438
