period,estimator,threshold,n,share_of_events,mean_predicted,expected_wins,actual_wins,actual_rate,difference_pp,wilson95_low,wilson95_high
SEALED_HOLDOUT_2024_2025,market_multiplicative,0.6,2967,0.6837981101636321,0.7354486166693742,2182.0760456580333,2167,0.7303673744523087,-0.5081242217065518,0.7141092021840181,0.7460297917502607
SEALED_HOLDOUT_2024_2025,market_multiplicative,0.65,2263,0.521548743950219,0.7697038215027457,1741.8397480607136,1750,0.7733097657976138,0.36059442948680465,0.7556046156170905,0.7900885978128153
SEALED_HOLDOUT_2024_2025,market_multiplicative,0.7,1704,0.3927172159483752,0.8010747202828911,1365.0313233620464,1364,0.8004694835680751,-0.060523671481593766,0.7808275685428187,0.8187597026943468
SEALED_HOLDOUT_2024_2025,market_multiplicative,0.75,1191,0.2744872090343397,0.8342876707335505,993.6366158436587,991,0.8320738874895046,-0.22137832440458638,0.8097844055676776,0.8522281101184749
SEALED_HOLDOUT_2024_2025,market_multiplicative,0.8,768,0.1769993085964508,0.8687316635592132,667.1859176134757,668,0.8697916666666666,0.10600031074534666,0.8441383240926541,0.8917640992727014
SEALED_HOLDOUT_2024_2025,market_multiplicative,0.85,430,0.09910117538603365,0.9042541891489219,388.8293013340364,393,0.913953488372093,0.9699299223171143,0.8836464931112298,0.9369297629425608
SEALED_HOLDOUT_2024_2025,market_multiplicative,0.9,217,0.05001152339248675,0.9347834935083963,202.848018091322,203,0.9354838709677419,0.07003774593455914,0.8946339453907133,0.9611836216968739
SEALED_HOLDOUT_2024_2025,market_multiplicative,0.95,59,0.013597603134362757,0.9655741989376527,56.96887773732151,59,1.0,3.442580106234727,0.9388706294732116,1.0
SEALED_HOLDOUT_2024_2025,market_additive,0.55,3685,0.8492740262733348,0.7045836703078864,2596.390825084561,2568,0.6968792401628222,-0.7704430145064167,0.6818411405799557,0.7115072904105911
SEALED_HOLDOUT_2024_2025,market_additive,0.6,2966,0.6835676423138972,0.7357959355890954,2182.370744957257,2167,0.7306136210384356,-0.5182314550659761,0.7143569359845975,0.746273713485568
SEALED_HOLDOUT_2024_2025,market_additive,0.65,2259,0.5206268725512792,0.7702378013953314,1739.9671933520535,1744,0.7720230190349713,0.17852176396399022,0.7542695699313122,0.7888528813607494
SEALED_HOLDOUT_2024_2025,market_additive,0.7,1715,0.3952523622954598,0.8007476761497393,1373.2822645968029,1367,0.7970845481049562,-0.36631280447830816,0.7773964694914155,0.8154447112764378
SEALED_HOLDOUT_2024_2025,market_additive,0.75,1192,0.27471767688407467,0.8345398817724312,994.771539072738,991,0.8313758389261745,-0.31640428462567094,0.8090634651428527,0.8515592237368893
SEALED_HOLDOUT_2024_2025,market_additive,0.8,771,0.17769071214565568,0.8687199089868431,669.7830498288561,671,0.8702983138780804,0.1578404891237284,0.8447349509288118,0.8921899948130694
SEALED_HOLDOUT_2024_2025,market_additive,0.85,437,0.10071445033417838,0.903460611664673,394.8122872974621,399,0.9130434782608695,0.958286659619656,0.8828962327517329,0.9359922650899173
SEALED_HOLDOUT_2024_2025,market_additive,0.9,215,0.049550587693016825,0.935022119525365,201.02975569795348,201,0.9348837209302325,-0.013839859513242736,0.8936810379533686,0.9608188406697986
SEALED_HOLDOUT_2024_2025,market_additive,0.95,61,0.01405853883383268,0.964911835563935,58.85962196940004,61,1.0,3.5088164436064995,0.9407561321018871,1.0
SEALED_HOLDOUT_2024_2025,market_power,0.55,3684,0.8490435584235999,0.7047635880670094,2596.349058438863,2567,0.6967969598262758,-0.7966628240733686,0.681755743052461,0.7114281874909316
SEALED_HOLDOUT_2024_2025,market_power,0.6,2966,0.6835676423138972,0.7359513899322616,2182.831822539088,2167,0.7306136210384356,-0.5337768893825978,0.7143569359845975,0.746273713485568
SEALED_HOLDOUT_2024_2025,market_power,0.65,2263,0.521548743950219,0.770194272290076,1742.9496381924419,1746,0.7715422006186479,0.13479283285718902,0.753792863283509,0.7883712105284185
SEALED_HOLDOUT_2024_2025,market_power,0.7,1715,0.3952523622954598,0.8009243249590594,1373.585217304787,1367,0.7970845481049562,-0.3839776854103194,0.7773964694914155,0.8154447112764378
SEALED_HOLDOUT_2024_2025,market_power,0.75,1192,0.27471767688407467,0.8347220520711898,994.9886860688582,991,0.8313758389261745,-0.33462131450152643,0.8090634651428527,0.8515592237368893
SEALED_HOLDOUT_2024_2025,market_power,0.8,772,0.17792117999539064,0.8687958384074629,670.7103872505613,671,0.8691709844559585,0.03751460484956448,0.8435445110439407,0.8911416719636286
SEALED_HOLDOUT_2024_2025,market_power,0.85,438,0.10094491818391334,0.9034581576369936,395.71467304500317,400,0.91324200913242,0.9783851495426488,0.8831584664302186,0.9361399329689764
SEALED_HOLDOUT_2024_2025,market_power,0.9,220,0.05070292694169164,0.934240998546488,205.53301968022737,206,0.9363636363636364,0.21226378171483873,0.896031718383495,0.9617182311189322
SEALED_HOLDOUT_2024_2025,market_power,0.95,64,0.014749942383037565,0.9642645623422325,61.71293198990288,64,1.0,3.5735437657767544,0.9433759402071946,1.0
SEALED_HOLDOUT_2024_2025,market_odds_ratio,0.55,3685,0.8492740262733348,0.7045957122580232,2596.4351996708156,2568,0.6968792401628222,-0.7716472095200988,0.6818411405799557,0.7115072904105911
